x,y,z,s1,cs1,cs2_bottom,s2,cs2
-45.598774,37.097294,-78.4113,13.440762,14.962511,488.35193,1640.5454,1837.6478
10.043779,12.126589,-108.377655,16.737013,14.285241,370.31677,1458.2388,1470.9735
10.181602,-39.351936,-122.79681,15.688521,12.826943,460.59326,1714.7537,1842.0569
-43.525604,-12.848277,-123.59317,27.123615,22.50125,355.58804,1376.132,1482.1726
-24.440361,22.64163,-104.3097,22.31708,20.30503,408.4161,1568.8878,1620.6216
7.6452665,-39.537556,-83.56236,10.902821,11.155992,513.07526,1838.7942,1924.6786
3.266751,61.6967,-60.85388,4.0345745,4.7631807,470.57294,1527.3475,1910.2489
57.417297,-24.175772,-96.29374,10.839815,11.195272,397.86276,1389.3784,1571.732
-14.159424,-36.51375,-108.65178,13.84849,12.188116,448.67108,1763.184,1897.4916
5.1474266,-11.575691,-31.313316,16.264465,18.600674,410.7096,1852.9519,1622.8009
31.11539,31.206263,-123.62395,23.924734,19.472162,417.43988,1531.519,1738.417
32.414833,47.962677,-73.089134,23.490005,26.012796,348.68222,1271.4816,1498.7924
15.470702,46.171925,-118.039604,12.241167,10.609477,413.46387,1188.0695,1491.8606
30.068075,9.87479,-90.87282,17.242455,16.765545,449.70358,1591.8328,1856.905
-39.861492,-2.501501,-120.09944,5.62286,4.6485567,553.81055,1829.0995,2013.8365
0.7743659,10.821204,-29.576675,11.742349,13.512171,348.42953,1437.2395,1332.3545
48.255886,-11.431329,-23.242071,7.368296,8.994143,547.7012,2133.8264,2043.712
-3.5268679,-38.497276,-94.76649,15.887599,15.23975,473.08185,2159.0586,2048.7578
2.659458,58.179245,-113.727844,14.705197,13.649503,298.2369,1047.3645,1390.8401
-1.922769,18.69332,-65.63862,12.479741,13.325642,399.81186,1489.7544,1523.6063
43.12749,1.797383,-34.996048,13.8547125,16.368637,402.64407,1654.0537,1635.8109
-31.77342,48.178772,-32.377724,11.391887,14.2559805,561.31305,1824.5911,2083.8306
-18.235281,-42.678234,-83.94434,14.868786,15.262475,372.85266,1442.2059,1584.3438
53.06621,-3.9025724,-78.66376,13.652609,14.791239,431.57983,1529.218,1610.5494
5.0632014,-33.67563,-128.27274,17.003973,13.096539,546.0577,1943.4868,2122.773
47.160522,3.8349216,-11.750737,10.666935,12.83851,440.4832,1805.51,1765.0632
29.11476,-33.32769,-56.37647,12.550169,14.330121,456.16516,2163.3293,2000.384
-14.502027,-30.300829,-85.488815,19.298876,19.198895,426.23938,1620.7002,1685.8665
24.676582,-19.652292,-80.130325,10.682006,10.89714,346.61688,1495.0482,1463.1117
2.3620114,63.078247,-84.56636,8.265603,8.950623,480.67215,1532.0946,1981.9213
45.319416,32.607964,-66.717674,11.92956,13.404874,344.4403,1135.8478,1421.8226
-2.972929,30.836014,-80.242516,14.646775,14.973324,435.95178,2004.0347,1888.0292
-24.584543,-31.672197,-53.60863,12.758002,14.424825,483.512,1988.5348,2098.9426
-46.672363,34.913815,-131.47514,15.571564,13.379838,438.03683,1511.4333,1743.9414
-28.547934,10.9509535,-89.45093,9.471625,9.256141,474.33972,1764.4957,1894.6959
48.522346,-40.556385,-62.53598,8.448158,9.838082,513.01404,1804.175,2029.154
-59.42146,17.866152,-85.543015,6.5672317,7.2572484,402.13278,1529.1206,1675.5707
42.012936,-24.981813,-117.24108,24.849918,21.68824,431.18857,1610.6814,1819.6622
-41.2797,-38.21761,-135.37657,16.143028,12.560745,570.87177,1960.4188,2205.9011
-12.105666,-49.096527,-134.7865,9.8629465,7.5654583,436.62308,1350.3108,1520.479
16.298153,28.01891,-14.362041,15.479851,18.28814,437.9204,1872.0043,1827.3745
38.968243,38.601505,-91.544106,18.438559,18.737127,324.6725,1142.8607,1320.6168
23.416918,-1.3320074,-17.45253,18.668964,21.794806,475.6752,1938.796,1882.7578
35.24772,-24.11465,-27.34526,6.098709,7.284324,451.98212,1762.5177,1794.9823
-11.869884,-7.005085,-90.24554,10.540014,10.010624,480.5235,1919.1018,1738.555
41.178814,38.3631,-126.26286,17.152637,14.371827,402.05936,1272.2683,1449.7708
27.279959,6.9322686,-6.554992,6.7335873,8.039864,435.0493,1577.1135,1669.3469
-41.031513,-16.05749,-44.749123,16.30365,19.135004,449.6804,1764.075,1786.0967
-43.074566,-40.994293,-115.01581,25.617882,23.424585,346.50644,1182.6687,1383.8439
-13.478661,-17.812153,-60.274326,8.3772,9.073513,547.89026,2273.697,2192.5334
-38.25468,33.181522,-63.8446,13.384432,15.275731,401.2188,1444.5748,1602.2158
39.504925,-20.708265,-63.76448,10.687051,11.998168,401.53976,1447.7152,1573.6381
-16.06922,-36.439278,-23.789293,15.309402,18.169954,405.19916,1616.0502,1603.2701
-17.553074,32.14999,-46.716885,12.416833,14.368901,467.23563,1828.6908,1778.1317
28.117714,-28.89741,-75.7296,17.720654,18.757149,333.2489,1670.2427,1574.8031
42.504833,-24.756443,-69.52081,13.236187,14.660518,409.1868,1595.9559,1721.5951
52.609688,18.478788,-128.16103,17.478373,14.455585,356.54642,1280.8004,1535.805
-47.986122,34.35162,-112.441025,12.157882,11.674329,437.64944,1577.6943,1839.7489
-21.253994,-59.42321,-66.56816,9.02052,10.317166,440.37766,1427.4729,1747.3644
9.219543,-17.220474,-141.07452,16.057512,11.512946,366.64807,1767.2112,1600.022
35.289875,34.407997,-119.03213,20.22753,17.339676,453.56787,1493.1793,1664.3511
-4.2365255,-26.062418,-98.724686,18.177773,16.702803,531.4269,2023.3549,2083.6326
-3.287906,-8.584576,-110.73469,26.976997,22.540863,403.9762,1700.6317,1718.8422
52.44997,17.519249,-96.57535,15.529898,15.34149,452.48547,1569.5416,1830.0981
-16.944044,26.477428,-64.05183,11.3146715,12.347459,371.65182,1561.7737,1566.041
-21.414618,-16.71889,-117.46903,12.888828,10.528576,411.78607,1615.0125,1635.4773
63.02936,-6.9136004,-35.54948,11.939532,14.919456,557.7011,1854.9307,2172.5542
50.605934,-31.018755,-59.05811,10.7918625,12.789078,409.98087,1646.5426,1781.937
-13.824668,29.01232,-68.25282,15.373136,16.543287,360.17032,1509.9019,1505.0999
-35.18343,19.139818,-108.19014,17.995499,16.29917,437.18063,1850.4668,1846.7411
-49.662296,34.855774,-122.20449,15.47382,14.316649,331.97372,1265.6371,1503.0543
24.44561,-36.74888,-9.026572,18.284023,22.096453,433.51532,2091.5525,1864.8381
-7.601872,43.33156,-53.32203,16.301064,18.841265,452.2581,1640.0916,1816.741
1.775967,10.2918005,-26.30988,13.683231,15.782931,476.28094,1876.3219,1793.5072
2.063982,-23.01024,-91.81066,13.018894,12.392055,513.83435,2154.0522,2003.9578
-36.9993,-51.13867,-137.56358,23.501766,18.644024,430.32654,1248.562,1661.3169
-0.38884857,-23.787086,-122.69954,18.619534,14.622736,405.41333,1749.8428,1740.9624
17.424292,-17.145554,-86.288284,17.302368,17.063787,334.42447,1268.8802,1399.1495
33.65605,32.599472,-140.7537,24.890137,18.059813,450.23712,1540.5308,1734.7029
58.328323,12.797356,-77.24099,16.933634,18.544859,540.10187,1630.9078,1951.8561
34.61235,-28.14518,-70.238205,17.364988,18.941755,413.40405,1523.5521,1533.4414
45.891403,-20.14875,-128.46883,21.352692,17.61018,448.76062,1536.6312,1748.479
15.020231,1.6314632,-48.678905,15.350998,17.051157,327.75763,1384.2347,1301.1848
-24.19451,51.4481,-113.19588,15.916849,14.741556,497.45416,1622.486,1904.2292
23.800581,9.510892,-40.895348,13.253606,15.114452,457.80844,2101.209,1837.3961
-47.1635,20.512571,-120.548584,21.033136,18.659882,365.60477,1470.9727,1537.9714
-25.882536,7.7849727,-138.88617,19.406998,13.811136,446.65976,1477.1118,1700.4059
46.913082,-38.035908,-83.54394,10.690344,11.433391,530.9214,1721.9597,1849.6011
24.614313,-36.54965,-57.727753,19.213049,21.896154,408.79422,1935.7133,1766.2588
50.623623,13.698504,-23.869755,15.465332,18.904951,489.283,1870.5847,2062.612
-26.8428,-10.581619,-109.119415,21.408667,18.646008,398.5906,1549.3193,1529.499
42.743088,11.492375,-6.948922,10.442361,12.613348,355.11462,1399.9103,1430.5872
-39.570225,5.680467,-83.77188,6.8263254,7.0120535,472.06915,1721.8135,1743.6376
58.82243,-4.6254263,-126.105385,21.120764,18.364576,442.2517,1526.1537,1783.9618
-13.94496,8.610223,-37.709076,6.910741,7.8922715,373.46265,1655.5492,1406.1859
36.357044,-18.784286,-36.792088,15.390233,18.162561,408.3733,1664.6475,1760.1859
22.224993,29.931269,-24.015081,14.892254,17.554243,356.5259,1435.742,1458.3683
13.118928,-16.676775,-10.903612,14.393125,16.858368,340.3257,1357.717,1380.4603
29.782799,51.868145,-31.41261,14.522209,17.951202,357.13297,1213.309,1452.8771
-17.986322,24.418419,-22.552761,13.146375,15.561352,464.54083,1779.2292,1738.254
-46.900383,35.63657,-71.62506,11.15339,12.739953,482.1673,1832.1643,2009.0812
-44.494595,26.473415,-78.05916,18.408802,20.221914,481.22095,1815.9846,1898.2416
30.4263,17.028767,-90.95132,8.791523,8.617293,422.29666,1520.7006,1654.2113
-39.494576,29.203192,-76.16828,8.190463,8.89511,407.03036,1615.3182,1667.9575
24.518164,-22.443583,-76.66724,17.268137,17.946924,450.4532,1859.4775,1795.5608
54.507957,33.49417,-64.37536,4.8063436,5.5509877,454.47855,1466.2817,1885.0642
60.963978,-5.008712,-24.938887,11.261052,14.14155,461.16608,1586.9312,1800.5007
-33.12961,50.99167,-131.17795,20.32477,17.644089,528.85046,1565.8157,1985.6223
17.281092,-8.2214985,-83.4005,17.473057,17.303999,436.02185,1666.0369,1827.8293
32.64383,3.332929,-130.67365,16.49515,12.499625,388.24155,1276.1692,1466.5463
-56.91943,26.237999,-90.09258,10.204332,11.142739,378.98438,1467.6227,1654.915
-20.506275,-0.6429564,-60.79124,19.310434,20.89154,480.49646,2143.673,1772.9817
-2.2309568,-14.881972,-80.244675,16.82127,16.826635,350.9431,1427.8988,1281.1184
-43.59057,-24.51723,-88.74846,14.587868,14.929234,454.68958,1531.436,1807.8744
47.69505,-42.44814,-46.66619,17.95357,21.71215,510.3675,1744.343,1982.4893
26.116592,24.304193,-73.72775,17.828274,18.796406,489.2056,1848.5369,1861.7736
-40.68683,26.965178,-50.724155,20.508629,24.179564,434.42044,1616.1581,1676.2539
24.708265,-10.163611,-57.267944,14.416343,15.8957405,474.72552,2024.6187,2069.9062
-6.229327,63.294548,-52.139565,18.09029,21.929745,350.2227,1130.9541,1397.0789
-55.451664,23.860468,-115.920044,12.188891,11.616457,430.65363,1551.4836,1741.6177
50.557453,-33.197525,-32.27816,9.576951,11.847137,491.34314,1738.6527,1932.0121
43.989845,12.235162,-20.891655,6.9610796,8.345251,433.20435,1707.951,1770.2762
19.342152,6.453622,-95.313644,19.6978,18.300056,376.27246,1425.2333,1365.179
31.851686,38.609894,-10.637932,12.98519,15.784235,515.8992,1908.3768,2034.0311
62.756676,13.860832,-101.69232,13.922672,13.701573,335.84067,986.71844,1267.4476
-8.874563,-52.46266,-43.189133,14.505305,17.411385,466.47137,2077.1719,1962.3313
54.149456,14.968097,-52.2508,7.114235,8.324641,433.86285,1580.4912,1793.499
-21.02012,-28.287554,-76.421135,16.14636,16.86108,383.53525,1575.1227,1590.1312
2.191901,-26.066391,-51.028244,7.202127,8.057131,410.91476,1772.0046,1660.9741
26.292795,-46.617847,-46.99316,4.3341575,5.1799445,505.8425,2072.9116,2102.5586
19.99965,-38.97242,-118.12344,20.618639,17.75323,401.96265,1428.7441,1459.2216
-1.1239213,-26.129532,-121.62244,19.305584,15.271263,532.51025,2083.5789,2115.9268
28.420597,41.57235,-128.68929,7.7705564,6.3128095,421.25,1337.7823,1622.309
21.110653,-36.501545,-79.8174,9.75294,10.23741,460.34024,1975.779,1850.4711
-31.237228,26.260637,-69.78089,8.846762,9.692969,450.27853,1855.9987,1850.2231
31.109352,-52.140167,-86.155846,16.685032,17.831825,403.4984,1386.5431,1552.4121
-29.884962,-15.124281,-133.67712,23.43084,17.273558,474.64282,1445.5297,1684.682
12.546495,-24.871685,-110.80023,13.512281,11.594295,378.86652,1478.2827,1567.3612
-16.068703,33.55795,-26.678564,20.604586,24.624933,377.1791,1473.031,1460.1796
34.94437,-48.858814,-53.663445,15.659056,18.831635,474.4591,1808.4459,1902.9409
36.59162,14.016437,-21.531553,11.186815,13.234077,390.89243,1498.554,1522.1636
10.340271,-24.184969,-77.36222,11.150696,11.464773,406.7391,1577.1173,1652.981
45.652752,-31.354286,-127.87794,13.911081,11.715333,539.6768,1730.753,1978.136
-9.785231,-37.963146,-76.48033,11.70187,12.217421,390.21576,1417.877,1443.6897
50.59496,23.307995,-132.87495,20.360676,16.292627,426.21637,1272.2708,1519.9312
9.921248,12.804134,-54.70679,17.641808,19.37788,437.8234,1713.1613,1647.3806
-27.600506,10.80303,-78.28636,13.721922,14.186101,438.36694,1605.8691,1718.0187
-36.944515,-12.990631,-69.49834,7.79149,8.430012,514.45294,1740.8544,1849.2256
31.902401,15.556821,-131.38672,42.183327,32.037308,348.57208,1187.213,1407.7012
3.9740891,43.516037,-94.79524,14.993669,14.677412,435.2567,1781.4779,1744.3081
-55.306244,-9.115891,-95.90049,14.542054,14.566794,314.3238,1181.0995,1328.7079
44.77075,18.09828,-46.907166,10.396902,12.163364,482.52866,1611.4678,1769.8865
7.0431023,11.455676,-89.97628,21.207306,20.221992,346.5737,1391.1461,1342.6978
12.120885,-34.649483,-42.726486,8.455293,9.777539,430.01675,1780.7384,1742.9758
1.6509249,-29.363676,-41.193493,10.087864,11.543447,403.8273,1910.3114,1672.4371
-45.32997,-37.196213,-73.63979,16.87757,18.89036,337.68234,1049.7616,1398.952
-21.85341,-15.68188,-130.24321,15.219152,11.346559,309.6431,1325.9397,1355.2212
-16.679316,-19.709133,-12.658342,8.617603,10.121337,422.39203,1710.7114,1562.3873
7.6067286,-40.587227,-70.89883,3.0838945,3.3241956,518.2685,1948.1697,2023.415
12.160337,-15.735418,-92.16382,21.065681,19.922192,463.87683,1697.0907,1849.8994
-46.74727,29.440477,-94.55204,14.789804,15.285896,425.82382,1517.5361,1680.8712
51.239765,-14.315078,-104.81764,15.935749,15.26889,515.4549,1810.2697,1961.4359
-31.953014,8.764263,-29.682585,22.43868,26.405195,474.7052,2045.7778,1889.3988
39.789486,-35.56197,-90.74578,16.928736,17.301163,353.55353,1385.1368,1472.975
15.812362,-20.635056,-32.61026,11.48581,13.266026,480.1126,1993.8573,1879.6155
-19.334568,35.2513,-94.18524,13.316406,13.017867,476.4813,1630.5813,1678.0642
-18.840908,-53.710926,-95.49522,15.171012,15.1665125,316.6315,1250.2406,1407.8794
37.646103,-13.779124,-36.892056,16.42598,19.303156,404.82785,1684.8049,1655.7007
-10.185934,-42.68439,-118.12135,13.400184,11.397744,350.46643,1370.4087,1429.8174
39.279274,-34.032932,-98.34581,18.35408,17.950703,444.38467,1677.2783,1718.7731
-12.792346,44.8757,-103.27351,20.977098,19.7434,443.33484,1651.2028,1909.2765
12.945109,-26.181202,-100.97757,27.367254,24.991388,439.5915,1661.0284,1708.9398
-45.884212,20.13945,-82.47602,6.7733765,7.253161,380.72897,1498.0085,1519.9401
-9.131904,-55.512005,-21.538912,17.333017,21.632603,525.14386,1773.7058,2125.2947
-47.13287,26.481243,-128.46707,18.941107,16.036503,434.59225,1558.2191,1699.2755
-47.893673,18.784292,-109.25941,25.115576,23.918392,378.08817,1512.3795,1556.4424
11.38262,-21.303507,-40.530914,10.215635,11.610656,458.35507,1836.4846,1827.2805
-55.637432,-17.556692,-116.412315,16.23409,14.825056,416.99332,1585.858,1811.7606
-38.527096,-12.257645,-68.23582,17.931265,19.503727,454.67947,1642.898,1731.8627
-17.514738,13.084607,-39.432285,9.457751,10.812882,489.0726,1803.9924,1967.9839
-36.648785,-22.844778,-119.40952,16.183563,13.670345,402.95032,1170.6987,1504.0637
29.967537,11.114925,-38.294907,15.81518,18.20496,375.79303,1371.1592,1369.7601
22.183058,-2.6382089,-118.66506,18.318132,14.807807,444.22177,1647.6461,1669.1611
25.966993,55.89684,-89.11262,9.17851,9.623649,370.626,1244.3623,1640.4823
-56.80643,-4.1433477,-67.50553,19.567696,22.037724,397.37756,1496.2694,1597.0276
-36.09165,-32.102768,-9.437107,11.488255,14.017791,523.18164,2077.7236,2052.0884
-2.5679605,44.98767,-25.697046,13.882947,16.849344,317.94205,1173.8386,1273.7753
40.3886,20.912369,-112.26653,14.895971,13.199924,457.3499,1470.8069,1775.3096
23.719593,-54.343277,-69.10501,13.152154,14.965677,422.9498,1660.221,1794.3917
21.239435,-45.328045,-123.754295,13.155097,11.132921,337.92615,1465.9033,1553.9583
12.238067,41.10492,-88.747444,11.69614,11.744792,503.6384,1818.4902,2092.592
8.820963,-29.887316,-76.55579,19.432043,20.108128,371.75272,1488.6925,1560.6578
-16.02218,21.21243,-104.08405,20.821924,18.665981,395.5063,1322.3262,1467.6677
-63.73199,-6.1454144,-53.350986,7.6675386,9.172324,415.176,1373.5077,1583.7849
57.673035,-19.144623,-93.90856,25.814997,27.14253,484.67575,1579.6763,1777.999
-37.860413,20.790043,-77.55783,8.083071,8.676229,466.28833,2020.4286,1968.153
-34.148865,48.383343,-48.58042,5.3595576,6.556519,422.86966,1430.252,1633.4213
54.731754,-5.5729127,-111.24628,7.6474967,7.0424557,330.1629,1212.2306,1333.7323
7.7874117,42.942314,-75.29678,15.145131,16.280968,446.6086,1692.8302,1932.5417
41.144375,-39.705566,-123.33984,14.740437,12.790055,404.13733,1457.2842,1564.7947
2.2016363,-33.250217,-12.46941,17.29626,20.550993,385.87152,1505.188,1431.6909
34.124756,-0.72632307,-58.63954,8.36086,9.298236,429.27087,1579.634,1622.3646
2.432062,57.37787,-102.16273,10.047607,9.782687,433.57373,1319.4022,1727.8389
45.398224,8.775607,-29.059221,16.635946,19.874779,375.53934,1424.7478,1461.1414
-4.3843503,39.03665,-126.69702,15.495041,12.142297,474.27765,1553.0901,1966.8986
38.109737,44.869183,-28.041996,9.865314,12.218498,503.7818,1806.4023,2024.8995
-50.885513,-13.183663,-57.029736,9.370172,10.868464,507.66873,1906.2081,2061.2424
-47.895565,25.21413,-48.838676,8.41485,10.068757,504.81696,1988.7196,2066.8699
-3.8301008,47.037468,-69.51656,9.941427,10.925353,493.0347,1733.7351,1964.3046
-56.897694,-14.364052,-78.08251,15.791933,17.348234,478.37457,1827.3547,2041.3088
26.482122,-55.959152,-128.21516,22.447256,19.538069,402.44797,1284.2856,1504.0455
55.879074,17.216331,-104.14514,19.260473,18.593676,436.37595,1532.5221,1834.1295
14.703925,15.479242,-89.40665,20.784994,19.885706,397.8599,1627.7614,1558.1753
23.447319,-58.346954,-85.27133,9.731952,10.477453,303.0024,1063.8275,1257.8911
57.108837,-3.8620439,-51.908375,20.638453,24.305754,476.82123,1764.9469,1893.3619
54.00344,18.83347,-60.89492,12.818754,14.784326,423.97974,1685.3748,1924.3073
18.866966,-16.72348,-41.771564,11.293897,12.874458,387.8679,1560.6451,1586.2678
3.0670817,52.463737,-113.24677,8.402254,7.638059,329.45126,1004.1656,1289.1177
49.587162,-17.964653,-72.00103,22.722664,25.450163,364.55847,1340.1213,1392.8789
-28.56957,-18.61291,-125.20507,16.635048,13.082224,416.10165,1769.5627,1648.3457
19.215857,22.764307,-46.406113,19.988262,22.585506,389.54044,1606.6797,1592.7928
-24.654112,30.93,-60.51847,15.057331,16.905794,470.72208,1814.7944,1817.3844
22.541935,37.20734,-46.63926,4.6733313,5.4267707,436.35593,1550.3635,1718.2919
-10.991313,-37.068134,-108.56943,30.191698,26.523668,380.54785,1417.4852,1425.4799
-34.152645,-52.97138,-121.1301,15.365455,13.5563345,415.46426,1274.8556,1694.7656
-56.210224,-23.43841,-125.44139,11.676267,10.423181,434.90442,1344.3193,1623.5164
31.472279,47.026237,-32.70564,14.424767,17.606304,388.52463,1331.2001,1507.7878
26.472904,21.300934,-97.71542,16.026205,15.032186,441.35,1833.4753,1888.2556
31.820793,48.595318,-99.95966,17.012724,16.655443,384.77472,1264.792,1560.64
2.213869,-20.583748,-83.82069,13.684913,13.561944,456.48776,1898.9789,1725.3616
14.734856,-15.858499,-119.598114,11.5444975,9.176533,452.46893,1583.4683,1857.8544
-6.6180077,-0.32965052,-22.633694,13.638077,15.715723,496.47263,2127.2993,1908.1239
-53.922615,1.7417616,-129.47903,18.045876,14.951818,492.52567,1693.9926,1911.9727
-33.001392,-15.100722,-66.14993,20.00801,21.804062,306.04135,1188.5265,1323.1766
-51.833218,28.315786,-67.85653,12.654056,14.644159,468.664,1672.2242,1815.0853
1.7450464,-47.831528,-40.27637,6.890781,8.185603,475.54092,1581.8484,1671.3927
-59.19895,4.82746,-85.23251,12.204394,13.164592,402.3554,1501.6504,1679.2186
-58.020298,-27.108294,-76.396835,10.929277,12.217526,485.30234,1515.5767,1904.8046
17.075651,40.58008,-126.66516,11.428163,9.10017,423.04776,1581.6062,1834.0593
41.08997,-8.428516,-12.431205,16.566263,19.927462,396.55386,1675.933,1541.2516
-50.70961,-29.105444,-107.91737,7.5070944,7.1890316,407.11856,1211.3998,1484.588
-50.447853,39.108047,-61.961826,13.15715,15.634539,453.4682,1496.6044,1770.315
54.324596,6.514853,-72.7276,10.17523,11.170402,460.93643,1650.4722,1787.4886
-10.6579895,-59.55682,-62.407528,8.847327,10.298572,334.3124,1159.42,1404.7008
36.205185,34.8157,-64.883224,15.251624,17.124617,386.11203,1309.3585,1450.921
-24.394087,9.128849,-85.50589,16.528353,16.410614,520.7246,1965.2808,2175.6267
27.506104,-12.831328,-43.00047,20.266811,23.152695,414.2242,1942.3601,1886.574
-11.792008,-13.052086,-99.44592,16.384829,14.927534,533.5391,2147.0234,2015.8131
